Date	Ref No.	Payee	Memo	Payment	Deposit	Reconciliation Status	Balance	Type	Account	Added in Banking
07/11/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,277.97	Reconciled	67,655.58	Deposit	Income:CREDIT CARD	
07/08/2022	1753	Levin Management		12,895.77		Reconciled	64,377.61	Check	Rent:Restaurant	
07/08/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,735.80	Reconciled	77,273.38	Deposit	Income:CREDIT CARD	
07/08/2022			DoorDash, Inc. DES:Disabled A ID:ST-V6D0B2R3B1B5 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,608.36	Reconciled	74,537.58	Deposit	Income:DoorDash	
07/07/2022	1750	KAM KEU MARKET		2,827.20		Reconciled	72,929.22	Check	Purchase:KAM KEU ASIAN MARKET	
07/07/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,559.91	Reconciled	75,756.42	Deposit	Income:CREDIT CARD	
07/06/2022	1749	DA THAISON		1,210.50		Reconciled	73,196.51	Check	Purchase:Da Thaison Inc	
07/06/2022	1745	SEA PRIVATE SEAFOOD		535.10		Reconciled	74,407.01	Check	Purchase:Sea Pirate Seafood	
07/06/2022	1743	DA THAISON		1,134.50		Reconciled	74,942.11	Check	Purchase:Da Thaison Inc	
07/06/2022	1737	NJ AMERICAN WATER		1,038.86		Reconciled	76,076.61	Check	Utilities:Water	
07/06/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,695.82	Reconciled	77,115.47	Deposit	Income:CREDIT CARD	
07/05/2022		MERCHANT BANKCD	MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD	3,087.29		Reconciled	73,419.65	Check	7750 Credit Card Processing Fee	
07/05/2022		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X97868900015586 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	148.04		Reconciled	76,506.94	Check	8460 Payroll Processing Fees	
07/05/2022		MERCHANT BANKCD	MERCHANT BNKCD DES:FINCL ADJ ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD	1.26		Reconciled	76,654.98	Check	Income:CREDIT CARD	
07/05/2022	1748	LAI F CHONG		12,000.00		Reconciled	76,656.24	Check	8430 Payroll - Tips	
07/05/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		6,260.74	Reconciled	88,656.24	Deposit	Income:CREDIT CARD	
07/05/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,799.60	Reconciled	82,395.50	Deposit	Income:CREDIT CARD	
07/05/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		1,516.07	Reconciled	79,595.90	Deposit	Income:CREDIT CARD	
07/01/2022		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:97861400007458X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	2,200.64		Reconciled	78,079.83	Check	3140 Payroll Taxes Liabilities	
07/01/2022	5309	PAYROLL CHECK		760.10		Reconciled	80,280.47	Check	8400 Salaries and wages	
07/01/2022	5301	PAYROLL CHECK		686.89		Reconciled	81,040.57	Check	8400 Salaries and wages	
07/01/2022	5293	PAYROLL CHECK		644.25		Reconciled	81,727.46	Check	8400 Salaries and wages	
07/01/2022	5285	PAYROLL CHECK		661.40		Reconciled	82,371.71	Check	8400 Salaries and wages	
07/01/2022	5278	PAYROLL CHECK		616.88		Reconciled	83,033.11	Check	8400 Salaries and wages	
07/01/2022	5271	PAYROLL CHECK		640.32		Reconciled	83,649.99	Check	8400 Salaries and wages	
07/01/2022	1747	DM CLEANING UP SERVICES LLC		481.00		Reconciled	84,290.31	Check	8660 Repairs & maintenance	
07/01/2022	1729	ECOLAB		151.74		Reconciled	84,771.31	Check	8870 Pest Control	
07/01/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,542.19	Reconciled	84,923.05	Deposit	Income:CREDIT CARD	
07/01/2022			DoorDash, Inc. DES:Disabled A ID:ST-Q2Y6N2Z9W6K0 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,684.01	Reconciled	82,380.86	Deposit	Income:DoorDash	
06/30/2022	5324	PAYROLL CHECK		554.92		Reconciled	80,696.85	Check	8400 Salaries and wages	
06/30/2022	5316	PAYROLL CHECK		554.91		Reconciled	81,251.77	Check	8400 Salaries and wages	
06/30/2022	5308	PAYROLL CHECK		554.92		Reconciled	81,806.68	Check	8400 Salaries and wages	
06/30/2022	5300	PAYROLL CHECK		554.91		Reconciled	82,361.60	Check	8400 Salaries and wages	
06/30/2022	1742	FRANKLIN MUTUAL INSURANCE		5,089.00		Reconciled	82,916.51	Check	Insurance:Liability Insurance	
06/30/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,044.84	Reconciled	88,005.51	Deposit	Income:CREDIT CARD	
06/29/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		1,928.48	Reconciled	84,960.67	Deposit	Income:CREDIT CARD	
06/28/2022		MERCHANT BANKCD	MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD	0.77		Reconciled	83,032.19	Check	Income:CREDIT CARD	
06/28/2022	1744	KAM KEU MARKET		3,284.75		Reconciled	83,032.96	Check	Purchase:KAM KEU ASIAN MARKET	
06/28/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,803.48	Reconciled	86,317.71	Deposit	Income:CREDIT CARD	
06/27/2022		TOYOTA FINANCE	SETF WORLD OMNI DES:BILL PAY ID:13492757721 INDN:NULL NULL CO ID:7529064511 TEL	723.88		Reconciled	83,514.23	Check	7720 Car  Lease Expense	
06/27/2022	5303	PAYROLL CHECK		2,479.48		Reconciled	84,238.11	Check	8400 Salaries and wages	
06/27/2022	5299	PAYROLL CHECK		638.53		Reconciled	86,717.59	Check	8400 Salaries and wages	
06/27/2022	5291	PAYROLL CHECK		623.04		Reconciled	87,356.12	Check	8400 Salaries and wages	
06/27/2022	5283	PAYROLL CHECK		628.13		Reconciled	87,979.16	Check	8400 Salaries and wages	
06/27/2022	1746	GERRY LEGATO		400.00		Reconciled	88,607.29	Check	8380 Outside Service	
06/27/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		7,341.71	Reconciled	89,007.29	Deposit	Income:CREDIT CARD	
06/27/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		1,797.56	Reconciled	81,665.58	Deposit	Income:CREDIT CARD	
06/24/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,982.07	Reconciled	79,868.02	Deposit	Income:CREDIT CARD	
06/24/2022			DoorDash, Inc. DES:Disabled A ID:ST-P3N2H3G8T4Q4 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,221.13	Reconciled	76,885.95	Deposit	Income:DoorDash	
06/23/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,356.02	Reconciled	75,664.82	Deposit	Income:CREDIT CARD	
06/22/2022	5276	PAYROLL CHECK		581.19		Reconciled	71,308.80	Check	8400 Salaries and wages	
06/22/2022	5269	PAYROLL CHECK		611.15		Reconciled	71,889.99	Check	8400 Salaries and wages	
06/22/2022	5262	PAYROLL CHECK		648.85		Reconciled	72,501.14	Check	8400 Salaries and wages	
06/22/2022	5255	PAYROLL CHECK		603.29		Reconciled	73,149.99	Check	8400 Salaries and wages	
06/22/2022	5248	PAYROLL CHECK		542.80		Reconciled	73,753.28	Check	8400 Salaries and wages	
06/22/2022	1736	DA THAISON		1,306.00		Reconciled	74,296.08	Check	Purchase:Da Thaison Inc	
06/22/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,610.59	Reconciled	75,602.08	Deposit	Income:CREDIT CARD	
06/21/2022		NJ S&U WEB PMT	NJ WEB PMT 04110 DES:NJWEB04110 ID:091000010603051 INDN:COUR THAI GROUP CORPOR CO ID:7216000928 CCD PMT INFO:TXP*B843960	7,317.63		Reconciled	72,991.49	Check	6030 Sales Tax  Adjustment	
06/21/2022		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X97686800018768 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	148.04		Reconciled	80,309.12	Check	8460 Payroll Processing Fees	
06/21/2022	5314	PAYROLL CHECK		466.56		Reconciled	80,457.16	Check	8400 Salaries and wages	
06/21/2022	5313	PAYROLL CHECK		594.80		Reconciled	80,923.72	Check	8400 Salaries and wages	
06/21/2022	5306	PAYROLL CHECK		466.56		Reconciled	81,518.52	Check	8400 Salaries and wages	
06/21/2022	5305	PAYROLL CHECK		594.80		Reconciled	81,985.08	Check	8400 Salaries and wages	
06/21/2022	5290	PAYROLL CHECK		466.56		Reconciled	82,579.88	Check	8400 Salaries and wages	
06/21/2022	5289	PAYROLL CHECK		594.80		Reconciled	83,046.44	Check	8400 Salaries and wages	
06/21/2022	1741	KAM KEU MARKET		2,938.55		Reconciled	83,641.24	Check	Purchase:KAM KEU ASIAN MARKET	
06/21/2022	1740	LAI F CHONG		8,000.00		Reconciled	86,579.79	Check	4520 Loan officer	
06/21/2022	1739	AUTO CHLOR SYSTEM		233.78		Reconciled	94,579.79	Check	8670 Dishwash expense	
06/21/2022	1734	SEA PRIVATE SEAFOOD		1,412.00		Reconciled	94,813.57	Check	Purchase:Sea Pirate Seafood	
06/21/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		8,039.01	Reconciled	96,225.57	Deposit	Income:CREDIT CARD	
06/21/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,656.18	Reconciled	88,186.56	Deposit	Income:CREDIT CARD	
06/21/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,748.49	Reconciled	84,530.38	Deposit	Income:CREDIT CARD	
06/17/2022		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:97682800009944X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	2,121.24		Reconciled	81,781.89	Check	3140 Payroll Taxes Liabilities	
06/17/2022	1738	BRIDGEWATER TOWNSHIP		250.00		Reconciled	83,903.13	Check	8220 Licenses and Permits	
06/17/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,298.35	Reconciled	84,153.13	Deposit	Income:CREDIT CARD	
06/17/2022			DoorDash, Inc. DES:Disabled A ID:ST-C7J6R5I2K9P0 INDN:COUR THAI LLC CO ID:4270465600 CCD		2,327.24	Reconciled	80,854.78	Deposit	Income:DoorDash	
06/16/2022		BOA CC PMT	Online Banking payment to CRD 0241 Confirmation# 1743168629	148.55		Reconciled	78,527.54	Check	3400 BOA #0241	
06/16/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,481.82	Reconciled	78,676.09	Deposit	Income:CREDIT CARD	
06/15/2022		NJ WEB PMT	NJ WEB PMT 02101 DES:NJWEB02101 ID:091000010529435 INDN:COUR THAI GROUP CORPOR CO ID:7216000928 CCD PMT INFO:TXP*B843960	5,002.00		Reconciled	75,194.27	Check	8580 NJ CBT Tax	
06/15/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		1,726.70	Reconciled	80,196.27	Deposit	Income:CREDIT CARD	
06/14/2022		BOA CC PMT	Online Banking payment to CRD 3563 Confirmation# 2822027556	4,041.02		Reconciled	78,469.57	Check	3410 BOA #3563/#7321	
06/14/2022	1735	KAM KEU MARKET		3,270.10		Reconciled	82,510.59	Check	Purchase:KAM KEU ASIAN MARKET	
06/14/2022	1724	SEA PRIVATE SEAFOOD		756.10		Reconciled	85,780.69	Check	Purchase:Sea Pirate Seafood	
06/14/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,395.59	Reconciled	86,536.79	Deposit	Income:CREDIT CARD	
06/13/2022	5304	PAYROLL CHECK		698.79		Reconciled	84,141.20	Check	8400 Salaries and wages	
06/13/2022	5296	PAYROLL CHECK		698.78		Reconciled	84,839.99	Check	8400 Salaries and wages	
06/13/2022	5295	PAYROLL CHECK		1,951.48		Reconciled	85,538.77	Check	8400 Salaries and wages	
06/13/2022	5288	PAYROLL CHECK		698.79		Reconciled	87,490.25	Check	8400 Salaries and wages	
06/13/2022	5287	PAYROLL CHECK		1,961.44		Reconciled	88,189.04	Check	8400 Salaries and wages	
06/13/2022	1733	DA THAISON		1,224.00		Reconciled	90,150.48	Check	Purchase:Da Thaison Inc	
06/13/2022	1721	REPUBLIC SERVICE		189.57		Reconciled	91,374.48	Check	8880 Waste Management	
06/13/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		6,826.55	Reconciled	91,564.05	Deposit	Income:CREDIT CARD	
06/13/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,901.73	Reconciled	84,737.50	Deposit	Income:CREDIT CARD	
06/10/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,984.03	Reconciled	80,835.77	Deposit	Income:CREDIT CARD	
06/10/2022			DoorDash, Inc. DES:Disabled A ID:ST-W9K1X4A5U6Z0 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,675.80	Reconciled	77,851.74	Deposit	Income:DoorDash	
06/09/2022	1732	HORIZON		1,222.53		Reconciled	76,175.94	Check	8150 Health Insurance	
06/09/2022	1731	C & S ASSOCIATES		1,315.00		Reconciled	77,398.47	Check	Rent:Dormitory	
06/09/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,028.48	Reconciled	78,713.47	Deposit	Income:CREDIT CARD	
06/08/2022	1730	Levin Management		14,395.03		Reconciled	75,684.99	Check	Rent:Restaurant	
06/08/2022	1728	VERIZON		186.68		Reconciled	90,080.02	Check	8840 Telephone	
06/08/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,624.81	Reconciled	90,266.70	Deposit	Income:CREDIT CARD	
06/07/2022	1727	PSE&G		1,814.22		Reconciled	86,641.89	Check	Utilities:Gas and Electric	
06/07/2022	1725	KAM KEU MARKET		4,097.00		Reconciled	88,456.11	Check	Purchase:KAM KEU ASIAN MARKET	
06/07/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,449.72	Reconciled	92,553.11	Deposit	Income:CREDIT CARD	
06/06/2022		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X97503200006846 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	148.04		Reconciled	90,103.39	Check	8460 Payroll Processing Fees	
06/06/2022	1726	DA THAISON		1,260.50		Reconciled	90,251.43	Check	Purchase:Da Thaison Inc	
06/06/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,354.42	Reconciled	91,511.93	Deposit	Income:CREDIT CARD	
06/06/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,735.77	Reconciled	86,157.51	Deposit	Income:CREDIT CARD	
06/03/2022		MERCHANT BANKCD	MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD	3,555.93		Reconciled	81,421.74	Check	7750 Credit Card Processing Fee	
06/03/2022		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:97497300006937X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	2,112.11		Reconciled	84,977.67	Check	3140 Payroll Taxes Liabilities	
06/03/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,054.34	Reconciled	87,089.78	Deposit	Income:CREDIT CARD	
06/03/2022			DoorDash, Inc. DES:Disabled A ID:ST-O3R3M0H7O5R0 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,292.41	Reconciled	83,035.44	Deposit	Income:DoorDash	
06/02/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,768.64	Reconciled	81,743.03	Deposit	Income:CREDIT CARD	
06/01/2022	1720	DA THAISON		1,323.00		Reconciled	78,974.39	Check	Purchase:Da Thaison Inc	
06/01/2022	1719	DAROMA RESTAURANT EQUIPMENT CORP		2,063.18		Reconciled	80,297.39	Check	2100 Equipment	
06/01/2022	1716	DA THAISON		1,556.50		Reconciled	82,360.57	Check	Purchase:Da Thaison Inc	
06/01/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		1,940.21	Reconciled	83,917.07	Deposit	Income:CREDIT CARD	
05/31/2022	1723	LAI F CHONG		20,000.00		Reconciled	81,976.86	Check	4520 Loan officer	
05/31/2022	1722	KAM KEU MARKET		3,453.15		Reconciled	101,976.86	Check	Purchase:KAM KEU ASIAN MARKET	
05/31/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		6,445.60	Reconciled	105,430.01	Deposit	Income:CREDIT CARD	
05/31/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,934.07	Reconciled	98,984.41	Deposit	Income:CREDIT CARD	
05/31/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,633.44	Reconciled	95,050.34	Deposit	Income:CREDIT CARD	
05/27/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,936.70	Reconciled	92,416.90	Deposit	Income:CREDIT CARD	
05/27/2022			DoorDash, Inc. DES:Disabled A ID:ST-R6T9X9O3S8N3 INDN:COUR THAI LLC CO ID:4270465600 CCD		2,071.29	Reconciled	88,480.20	Deposit	Income:DoorDash	
05/26/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,667.03	Reconciled	86,408.91	Deposit	Income:CREDIT CARD	
05/25/2022	1717	SEA PRIVATE SEAFOOD		1,317.20		Reconciled	83,741.88	Check	Purchase:Sea Pirate Seafood	
05/25/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,506.32	Reconciled	85,059.08	Deposit	Income:CREDIT CARD	
05/24/2022		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X97348100004081 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	147.12		Reconciled	82,552.76	Check	8460 Payroll Processing Fees	
05/24/2022	1718	KAM KEU MARKET		3,609.15		Reconciled	82,699.88	Check	Purchase:KAM KEU ASIAN MARKET	
05/24/2022	1704	NJ AMERICAN WATER		1,347.48		Reconciled	86,309.03	Check	Utilities:Water	
05/24/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,254.60	Reconciled	87,656.51	Deposit	Income:CREDIT CARD	
05/23/2022		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:97338100001893X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	2,503.32		Reconciled	85,401.91	Check	3140 Payroll Taxes Liabilities	
05/23/2022	1706	STATE OF NJ	FOR 2608361	323.00		Reconciled	87,905.23	Check	8440 Payroll Taxes	
05/23/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		7,041.66	Reconciled	88,228.23	Deposit	Income:CREDIT CARD	
05/23/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,133.49	Reconciled	81,186.57	Deposit	Income:CREDIT CARD	
05/20/2022		NJ S&U WEB PMT	NJ WEB PMT 04110 DES:NJWEB04110 ID:091000010333485 INDN:COUR THAI GROUP CORPOR CO ID:7216000928 CCD PMT INFO:TXP*B843960	5,571.24		Reconciled	76,053.08	Check	6030 Sales Tax  Adjustment	
05/20/2022	1711	MACINTOSH		220.15		Reconciled	81,624.32	Check	8940 Uniform	
05/20/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,292.45	Reconciled	81,844.47	Deposit	Income:CREDIT CARD	
05/20/2022			DoorDash, Inc. DES:Disabled A ID:ST-X7U2O9Z4J8X3 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,834.16	Reconciled	78,552.02	Deposit	Income:DoorDash	
05/19/2022	1710	ECOLAB		288.48		Reconciled	76,717.86	Check	8870 Pest Control	
05/19/2022	1709	HORIZON		1,222.53		Reconciled	77,006.34	Check	8150 Health Insurance	
05/19/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,988.16	Reconciled	78,228.87	Deposit	Income:CREDIT CARD	
05/18/2022		BOA CC PMT	Online Banking payment to CRD 0241 Confirmation# 4188078636	1,196.06		Reconciled	75,240.71	Check	3400 BOA #0241	
05/18/2022	1703	DA THAISON		1,580.00		Reconciled	76,436.77	Check	Purchase:Da Thaison Inc	
05/18/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,805.11	Reconciled	78,016.77	Deposit	Income:CREDIT CARD	
05/17/2022	5298	PAYROLL CHECK		466.56		Reconciled	75,211.66	Check	8400 Salaries and wages	
05/17/2022	5297	PAYROLL CHECK		594.80		Reconciled	75,678.22	Check	8400 Salaries and wages	
05/17/2022	1715	KAM KEU MARKET		3,607.48		Reconciled	76,273.02	Check	Purchase:KAM KEU ASIAN MARKET	
05/17/2022	1714	X & Y PACKAGING TRADING INC		973.50		Reconciled	79,880.50	Check	Purchase:X & Y PACKAGING TRADING INC	
05/17/2022	1712	AUTO CHLOR SYSTEM		467.24		Reconciled	80,854.00	Check	8670 Dishwash expense	
05/17/2022	1705	PSE&G		1,942.46		Reconciled	81,321.24	Check	Utilities:Gas and Electric	
05/17/2022	1702	COSTCO WHOLESALE		542.44		Reconciled	83,263.70	Check	Purchase:COSTCO	
05/17/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,585.25	Reconciled	83,806.14	Deposit	Income:CREDIT CARD	
05/16/2022		TOYOTA FINANCE	SETF WORLD OMNI DES:BILL PAY ID:13373742831 INDN: SETF CW IMMEDIATE/IVR CO ID:7529064511 TEL	723.88		Reconciled	81,220.89	Check	7720 Car  Lease Expense	
05/16/2022		VERIZON	FIS*VERIZON DES:BILL PAY ID:6419065951 INDN: VERIZON MAIN VRU CO ID:7529071411 TEL	368.41		Reconciled	81,944.77	Check	8840 Telephone	
05/16/2022		BILLMATRIX	BILLMATRIX DES:BILLPAYFEE ID:6419065952 INDN:BILLMATRIX CO ID:7529000011 TEL	3.50		Reconciled	82,313.18	Check	7740 Bank Service Charges	
05/16/2022	1708	LAI F CHONG		5,000.00		Reconciled	82,316.68	Check	4520 Loan officer	
05/16/2022	1697	DA THAISON		1,258.50		Reconciled	87,316.68	Check	Purchase:Da Thaison Inc	
05/16/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		7,930.48	Reconciled	88,575.18	Deposit	Income:CREDIT CARD	
05/16/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,177.34	Reconciled	80,644.70	Deposit	Income:CREDIT CARD	
05/13/2022	1701	KAM KEU MARKET		3,765.55		Reconciled	75,467.36	Check	Purchase:KAM KEU ASIAN MARKET	
05/13/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,311.52	Reconciled	79,232.91	Deposit	Income:CREDIT CARD	
05/13/2022			DoorDash, Inc. DES:Disabled A ID:ST-N7N2G8R3N1P8 INDN:COUR THAI LLC CO ID:4270465600 CCD		2,086.74	Reconciled	75,921.39	Deposit	Income:DoorDash	
05/12/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,252.34	Reconciled	73,834.65	Deposit	Income:CREDIT CARD	
05/11/2022	5279	PAYROLL CHECK		2,111.93		Reconciled	70,582.31	Check	8400 Salaries and wages	
05/11/2022	5273	PAYROLL CHECK		698.79		Reconciled	72,694.24	Check	8400 Salaries and wages	
05/11/2022	5266	PAYROLL CHECK		698.78		Reconciled	73,393.03	Check	8400 Salaries and wages	
05/11/2022	1700	SEA PRIVATE SEAFOOD		1,395.50		Reconciled	74,091.81	Check	Purchase:Sea Pirate Seafood	
05/11/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,321.91	Reconciled	75,487.31	Deposit	Income:CREDIT CARD	
05/10/2022		BOA CC PMT	Online Banking payment to CRD 3563 Confirmation# 4123772320	4,528.12		Reconciled	70,165.40	Check	3410 BOA #3563/#7321	
05/10/2022	1699	C & S ASSOCIATES		1,315.00		Reconciled	74,693.52	Check	Rent:Dormitory	
05/09/2022		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X97147800004309 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	147.12		Reconciled	76,008.52	Check	8460 Payroll Processing Fees	
05/09/2022	5265	PAYROLL CHECK		1,982.61		Reconciled	76,155.64	Check	8400 Salaries and wages	
05/09/2022	1698	LAI F CHONG		12,000.00		Reconciled	78,138.25	Check	8430 Payroll - Tips	
05/09/2022	1696	Levin Management		12,895.77		Reconciled	90,138.25	Check	Rent:Restaurant	
05/09/2022			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		12,828.39	Reconciled	103,034.02	Deposit	Income:CREDIT CARD	
